vehicle_id,trip_id,route_id,start_time,start_date,latitude,longitude,speed_mps,gps_timestamp,snapshot_time
DL51GD3318,2734_4_27,2734,04:27:59,20260323,28.670188903808594,77.23094177246094,0.0,1774220742,2026-03-22T23:06:08.433797
DL51GD3136,2303_4_24,2303,04:24:54,20260323,28.557771682739258,76.90684509277344,0.0,1774220742,2026-03-22T23:06:08.433797
DL51GD9295,2918_4_20,2918,04:20:56,20260323,28.555761337280273,77.08566284179688,0.0,1774220742,2026-03-22T23:06:08.433797
DL1PD8120,2435_4_18,2435,04:18:52,20260323,28.709306716918945,76.98103332519531,0.0,1774220742,2026-03-22T23:06:08.433797
DL51GD2029,949_4_30,949,04:30:03,20260323,28.59859275817871,76.90532684326172,0.0,1774220742,2026-03-22T23:06:08.433797
DL51EV8682,2455_3_58,2455,03:58:17,20260323,28.684528350830078,77.002197265625,0.0,1774220742,2026-03-22T23:06:08.433797
DL51GD2689,1491_4_21,1491,04:21:57,20260323,28.676950454711914,77.11566925048828,0.0,1774220742,2026-03-22T23:06:08.433797
DL1PD8196,2435_4_34,2435,04:34:10,20260323,28.682222366333008,77.04252624511719,0.0,1774220741,2026-03-22T23:06:08.433797
DL51GD2937,949_4_34,949,04:34:10,20260323,28.60007095336914,76.91429138183594,0.0,1774220741,2026-03-22T23:06:08.433797
DL51EV0946,1495_02_25,1495,04:06:31,20260323,28.56636619567871,77.12171173095703,0.0,1774220741,2026-03-22T23:06:08.433797
DL51EV4196,2455_4_33,2455,04:33:08,20260323,28.69233512878418,77.15434265136719,0.0,1774220740,2026-03-22T23:06:08.433797
DL51GD3421,1490_3_50,1490,03:50:03,20260323,28.682069778442383,77.04792785644531,0.0,1774220740,2026-03-22T23:06:08.433797
DL1PD7251,399_4_31,399,04:31:04,20260323,28.634946823120117,77.24666595458984,0.0,1774220739,2026-03-22T23:06:08.433797
DL51EV1678,2066_3_44,2066,03:44:24,20260323,28.52241325378418,77.08238220214844,0.0,1774220739,2026-03-22T23:06:08.433797
DL51GD2254,1488_04_10,1488,04:22:59,20260323,28.64975357055664,77.23898315429688,0.0,1774220737,2026-03-22T23:06:08.433797
DL1PD6775,1933_4_16,1933,04:16:48,20260323,28.512269973754883,77.24568176269531,0.0,1774220736,2026-03-22T23:06:08.433797
DL51GD8570,2287_04_05,2287,04:10:38,20260323,28.598237991333008,76.98970031738281,0.0,1774220714,2026-03-22T23:06:08.433797
DL51EV1047,2549_4_10,2549,04:10:38,20260323,28.6685791015625,77.23136138916016,0.0,1774220708,2026-03-22T23:06:08.433797
DL51GD9685,1484_3_54,1484,03:54:10,20260323,28.627559661865234,77.24006652832031,0.0,1774220696,2026-03-22T23:06:08.433797
DL51EV2524,2206_04_30,2206,04:32:06,20260323,28.635635375976562,77.30724334716797,0.0,1774220673,2026-03-22T23:06:08.433797
DL51GD9605,2232_4_16,2232,04:16:48,20260323,28.54075813293457,77.23629760742188,0.0,1774220670,2026-03-22T23:06:08.433797
DL51EV0957,1495_02_20,1495,03:43:22,20260323,28.628517150878906,77.20638275146484,0.0,1774220666,2026-03-22T23:06:08.433797
DL51GD2599,1496_04_05,1496,04:35:12,20260323,28.668432235717773,77.22908782958984,0.0,1774220656,2026-03-22T23:06:08.433797
DL51EV8959,1900_04_10,1900,04:17:50,20260323,28.65068817138672,77.23851013183594,0.0,1774220629,2026-03-22T23:06:08.433797
DL1PD6948,2530_4_6,2530,04:06:31,20260323,28.688268661499023,77.32139587402344,0.0,1774220477,2026-03-22T23:06:08.433797
DL51GD8784,2206_3_33,2206,03:33:05,20260323,28.635120391845703,77.12953186035156,0.0,1774220467,2026-03-22T23:06:08.433797
DL51GD8688,2549_4_3,2549,04:03:26,20260323,28.730274200439453,77.1217269897461,0.0,1774220406,2026-03-22T23:06:08.433797
DL51EV3116,2066_3_33,2066,03:33:05,20260323,28.522897720336914,77.08290100097656,0.0,1774220399,2026-03-22T23:06:08.433797
DL51GD3294,1463_3_43,1463,03:43:22,20260323,28.668548583984375,77.22921752929688,0.0,1774220279,2026-03-22T23:06:08.433797
DL51EV3504,2395_3_56,2395,03:56:14,20260323,28.694578170776367,77.15499114990234,0.0,1774220273,2026-03-22T23:06:08.433797
DL51EV3503,2395_4_5,2395,04:05:29,20260323,28.70025634765625,77.16099548339844,0.0,1774219881,2026-03-22T23:06:08.433797
DL1PD4433,241_4_35,241,04:35:12,20260323,28.698230743408203,77.03436279296875,0.0,1774220743,2026-03-22T23:06:08.433797
DL1PD5124,900_4_21,900,04:21:57,20260323,28.620229721069336,76.97286224365234,0.0,1774220743,2026-03-22T23:06:08.433797
DL1PD4212,241_4_10,241,04:10:38,20260323,28.704387664794922,77.00057983398438,0.0,1774220745,2026-03-22T23:06:08.433797
DL1PD5306,1861_4_29,1861,04:29:01,20260323,28.55370330810547,77.052734375,0.0,1774220745,2026-03-22T23:06:08.433797
DL1PD5131,81_4_17,81,04:17:50,20260323,28.804601669311523,77.0016098022461,0.0,1774220746,2026-03-22T23:06:08.433797
DL1PD5606,1150_4_35,1150,04:35:12,20260323,28.802785873413086,77.0414047241211,0.0,1774220746,2026-03-22T23:06:08.433797
DL1PD4501,2492_4_24,2492,04:24:01,20260323,28.68248748779297,77.03466796875,0.0,1774220747,2026-03-22T23:06:08.433797
DL1PD4884,884_4_7,884,04:07:33,20260323,28.605337142944336,76.93687438964844,0.0,1774220748,2026-03-22T23:06:08.433797
DL1PD5790,1198_4_7,1198,04:07:33,20260323,28.64592933654785,76.9898910522461,0.0,1774220749,2026-03-22T23:06:08.433797
DL1PD4188,842_4_35,842,04:35:12,20260323,28.55414390563965,77.05252838134766,0.0,1774220751,2026-03-22T23:06:08.433797
DL1PD6050,641_4_18,641,04:18:52,20260323,28.534330368041992,76.9140396118164,0.0,1774220751,2026-03-22T23:06:08.433797
DL51EV1407,1692_4_29,1692,04:29:01,20260323,28.646114349365234,77.3152847290039,0.0,1774220877,2026-03-22T23:08:08.590913
DL51GD8956,1483_02_55,1483,04:03:26,20260323,28.59317398071289,77.16293334960938,0.0,1774220877,2026-03-22T23:08:08.590913
DL51GD8538,2383_4_36,2383,04:36:14,20260323,28.62415313720703,77.11070251464844,0.0,1774220877,2026-03-22T23:08:08.590913
DL1PD8035,1719_4_24,1719,04:24:54,20260323,28.655534744262695,77.20372009277344,0.0,1774220876,2026-03-22T23:08:08.590913
DL1PD7636,1719_4_26,1719,04:26:57,20260323,28.658559799194336,77.18273162841797,0.0,1774220876,2026-03-22T23:08:08.590913
DL1PD6872,1776_04_00,1776,04:19:54,20260323,28.63363265991211,77.24710845947266,0.0,1774220876,2026-03-22T23:08:08.590913
DL51GD3396,1481_02_45,1481,04:21:57,20260323,28.55807876586914,77.1329116821289,0.0,1774220876,2026-03-22T23:08:08.590913
DL1PD8071,2544_4_18,2544,04:18:52,20260323,28.63745880126953,77.00719451904297,0.0,1774220875,2026-03-22T23:08:08.590913
DL51EV3117,2544_4_18,2544,04:18:52,20260323,28.681903839111328,77.06855010986328,0.0,1774220875,2026-03-22T23:08:08.590913
DL51EV2595,1693_3_50,1693,03:50:03,20260323,28.655353546142578,77.31993865966797,0.0,1774220875,2026-03-22T23:08:08.590913
DL51GD2599,1496_04_05,1496,04:35:12,20260323,28.66887664794922,77.2283706665039,0.0,1774220875,2026-03-22T23:08:08.590913
DL51GD3136,2303_4_24,2303,04:24:54,20260323,28.547183990478516,76.90849304199219,0.0,1774220875,2026-03-22T23:08:08.590913
DL51EV2517,2141_4_34,2141,04:34:10,20260323,28.674158096313477,77.28697204589844,0.0,1774220875,2026-03-22T23:08:08.590913
DL51GD9668,1484_03_15,1484,03:33:05,20260323,28.625778198242188,77.06551361083984,0.0,1774220875,2026-03-22T23:08:08.590913
DL51EV1751,2530_4_33,2530,04:33:08,20260323,28.646215438842773,77.31520080566406,0.0,1774220875,2026-03-22T23:08:08.590913
DL51GD9629,2379_4_14,2379,04:14:45,20260323,28.737531661987305,77.11638641357422,0.0,1774220875,2026-03-22T23:08:08.590913
DL51EV0935,2395_4_5,2395,04:05:29,20260323,28.69263458251953,77.15404510498047,0.0,1774220875,2026-03-22T23:08:08.590913
DL51EV1716,1693_4_1,1693,04:01:22,20260323,28.690750122070312,77.32896423339844,0.0,1774220875,2026-03-22T23:08:08.590913
DL51EV0957,1495_02_20,1495,03:43:22,20260323,28.634769439697266,77.21746826171875,0.0,1774220875,2026-03-22T23:08:08.590913
DL1PD8456,2987_4_22,2987,04:22:59,20260323,28.55286407470703,77.0655517578125,0.0,1774220875,2026-03-22T23:08:08.590913
DL51EV9715,1914_04_50,1914,04:37:16,20260323,28.658119201660156,77.2364730834961,0.0,1774220874,2026-03-22T23:08:08.590913
DL51GD9295,2918_4_20,2918,04:20:56,20260323,28.556049346923828,77.08550262451172,0.0,1774220874,2026-03-22T23:08:08.590913
DL51GD2689,1491_4_21,1491,04:21:57,20260323,28.675321578979492,77.12833404541016,0.0,1774220874,2026-03-22T23:08:08.590913
DL51EV8682,2455_3_58,2455,03:58:17,20260323,28.685367584228516,76.99400329589844,0.0,1774220874,2026-03-22T23:08:08.590913
DL51GD3318,2734_4_27,2734,04:27:59,20260323,28.673410415649414,77.2308349609375,0.0,1774220874,2026-03-22T23:08:08.590913
DL1PD6726,1485_02_30,1485,04:06:31,20260323,28.644573211669922,77.21937561035156,0.0,1774220874,2026-03-22T23:08:08.590913
DL51GD2029,949_4_30,949,04:30:03,20260323,28.600412368774414,76.91685485839844,0.0,1774220874,2026-03-22T23:08:08.590913
DL51EV0946,1495_02_25,1495,04:06:31,20260323,28.566850662231445,77.12689971923828,0.0,1774220873,2026-03-22T23:08:08.590913
DL51GD2937,949_4_34,949,04:34:10,20260323,28.60248374938965,76.92639923095703,0.0,1774220873,2026-03-22T23:08:08.590913
DL51EV3533,1577_3_55,1577,03:55:12,20260323,28.741491317749023,77.15354919433594,0.0,1774220873,2026-03-22T23:08:08.590913
DL1PD6960,1483_3_33,1483,03:33:05,20260323,28.622573852539062,77.2971420288086,0.0,1774220873,2026-03-22T23:08:08.590913
DL51EV3103,1497_04_25,1497,04:07:33,20260323,28.672624588012695,77.27854919433594,0.0,1774220873,2026-03-22T23:08:08.590913
DL51EV9616,1938_15_41,1938,15:41:37,20260322,28.53755760192871,77.26734924316406,0.0,1774220873,2026-03-22T23:08:08.590913
DL51GD8411,1483_3_33,1483,03:33:05,20260323,28.644241333007812,77.31651306152344,0.0,1774220873,2026-03-22T23:08:08.590913
DL51GD9624,1494_3_34,1494,03:34:07,20260323,28.692707061767578,77.0727310180664,0.0,1774220873,2026-03-22T23:08:08.590913
DL51EV4196,2455_4_33,2455,04:33:08,20260323,28.689495086669922,77.15312194824219,0.0,1774220872,2026-03-22T23:08:08.590913
DL51GD9534,2379_4_37,2379,04:37:15,20260323,28.730167388916016,77.12167358398438,0.0,1774220872,2026-03-22T23:08:08.590913
DL1PD6939,1708_03_00,1708,04:34:10,20260323,28.70301055908203,77.26976013183594,0.0,1774220872,2026-03-22T23:08:08.590913
DL51EV9768,2226_3_33,2226,03:33:05,20260323,28.640254974365234,77.23379516601562,0.0,1774220872,2026-03-22T23:08:08.590913
DL51EV3186,2205_4_36,2205,04:36:14,20260323,28.636287689208984,77.3073501586914,0.0,1774220872,2026-03-22T23:08:08.590913
DL51GD2638,1482_23_55,1482,23:58:53,20260322,28.53702735900879,77.09757995605469,0.0,1774220872,2026-03-22T23:08:08.590913
DL1PD8196,2435_4_34,2435,04:34:10,20260323,28.682289123535156,77.03266143798828,0.0,1774220872,2026-03-22T23:08:08.590913
DL51EV1762,1707_4_26,1707,04:26:57,20260323,28.635845184326172,77.30811309814453,0.0,1774220872,2026-03-22T23:08:08.590913
DL51GD3421,1490_3_50,1490,03:50:03,20260323,28.682039260864258,77.04134368896484,0.0,1774220872,2026-03-22T23:08:08.590913
DL51EV1527,2343_4_27,2343,04:27:59,20260323,28.638628005981445,77.31504821777344,0.0,1774220871,2026-03-22T23:08:08.590913
DL1PD7251,399_4_31,399,04:31:04,20260323,28.639949798583984,77.23892974853516,0.0,1774220871,2026-03-22T23:08:08.590913
DL51EV8675,1566_4_12,1566,04:12:41,20260323,28.800878524780273,77.1390151977539,0.0,1774220871,2026-03-22T23:08:08.590913
DL51GD2280,2860_4_6,2860,04:06:31,20260323,28.79486656188965,76.96163940429688,0.0,1774220871,2026-03-22T23:08:08.590913
DL1PD6922,355_4_8,355,04:08:34,20260323,28.728538513183594,77.14640045166016,0.0,1774220871,2026-03-22T23:08:08.590913
DL51EV1973,2433_04_30,2433,04:17:50,20260323,28.68212890625,77.03814697265625,0.0,1774220871,2026-03-22T23:08:08.590913
DL51GD2546,1488_03_20,1488,03:35:08,20260323,28.70930290222168,77.08131408691406,0.0,1774220871,2026-03-22T23:08:08.590913
DL51EV9689,1995_4_12,1995,04:12:41,20260323,28.62411117553711,77.23934173583984,0.0,1774220870,2026-03-22T23:08:08.590913
DL51EV9650,1914_03_49,1914,03:56:14,20260323,28.528776168823242,77.2704086303711,0.0,1774220870,2026-03-22T23:08:08.590913
DL1PD6784,1900_04_55,1900,04:31:04,20260323,28.555145263671875,77.27193450927734,0.0,1774220870,2026-03-22T23:08:08.590913
DL51EV0870,1665_19_35,1665,20:02:03,20260322,28.739133834838867,77.19756317138672,0.0,1774220870,2026-03-22T23:08:08.590913
DL1PD6979,1483_3_45,1483,03:45:26,20260323,28.639738082885742,77.22331237792969,0.0,1774220870,2026-03-22T23:08:08.590913
DL51EV1459,2205_4_34,2205,04:34:10,20260323,28.643291473388672,77.31636810302734,0.0,1774220870,2026-03-22T23:08:08.590913
DL1PD7199,1776_4_37,1776,04:37:15,20260323,28.621166229248047,77.24823760986328,0.0,1774220870,2026-03-22T23:08:08.590913
DL51EV1814,1527_4_20,1527,04:20:56,20260323,28.767194747924805,77.14461517333984,0.0,1774220870,2026-03-22T23:08:08.590913
DL1PD8194,2544_4_24,2544,04:24:54,20260323,28.660564422607422,77.0469970703125,0.0,1774220870,2026-03-22T23:08:08.590913
DL51EV4118,1598_4_32,1598,04:32:06,20260323,28.7380428314209,77.15425872802734,0.0,1774220870,2026-03-22T23:08:08.590913
DL51EV1779,2694_23_00,2694,22:58:42,20260322,28.657663345336914,77.29003143310547,0.0,1774220870,2026-03-22T23:08:08.590913
DL51GD9673,1500_02_35,1500,04:33:08,20260323,28.642601013183594,77.0830078125,0.0,1774220870,2026-03-22T23:08:08.590913
DL51GD2504,72_4_20,72,04:20:55,20260323,28.799442291259766,76.9608154296875,0.0,1774220869,2026-03-22T23:08:08.590913
DL51GD9006,2229_4_7,2229,04:07:33,20260323,28.56777572631836,77.12999725341797,0.0,1774220869,2026-03-22T23:08:08.590913
DL51EV0859,1484_02_55,1484,03:33:05,20260323,28.62552833557129,77.06561279296875,0.0,1774220869,2026-03-22T23:08:08.590913
DL1PD8107,3029_4_34,3029,04:34:10,20260323,28.66999626159668,76.99745178222656,0.0,1774220869,2026-03-22T23:08:08.590913
DL1PD8150,2432_4_32,2432,04:32:06,20260323,28.67804527282715,77.10716247558594,0.0,1774220869,2026-03-22T23:08:08.590913
DL51EV9727,1913_02_54,1913,04:09:36,20260323,28.639774322509766,77.24077606201172,0.0,1774220869,2026-03-22T23:08:08.590913
DL1PD7228,2530_4_36,2530,04:36:14,20260323,28.649126052856445,77.31834411621094,0.0,1774220869,2026-03-22T23:08:08.590913
DL51GD2068,945_4_30,945,04:30:03,20260323,28.6008243560791,76.91696166992188,0.0,1774220868,2026-03-22T23:08:08.590913
DL51GD2584,2394_4_24,2394,04:24:01,20260323,28.721994400024414,77.06472778320312,0.0,1774220868,2026-03-22T23:08:08.590913
DL51EV3118,1616_4_26,1616,04:26:57,20260323,28.68695831298828,77.15196990966797,0.0,1774220868,2026-03-22T23:08:08.590913
DL51GD2790,949_4_19,949,04:19:54,20260323,28.6092472076416,76.96651458740234,0.0,1774220868,2026-03-22T23:08:08.590913
DL51GD9045,1295_4_20,1295,04:20:56,20260323,28.564773559570312,77.12423706054688,0.0,1774220868,2026-03-22T23:08:08.590913
DL1PD6775,1933_4_16,1933,04:16:48,20260323,28.511457443237305,77.25727081298828,0.0,1774220868,2026-03-22T23:08:08.590913
DL1PD8760,2987_4_34,2987,04:34:10,20260323,28.567562103271484,77.06692504882812,0.0,1774220868,2026-03-22T23:08:08.590913
DL1PD6682,2106_4_6,2106,04:06:31,20260323,28.551576614379883,77.16514587402344,0.0,1774220868,2026-03-22T23:08:08.590913
DL51EV9669,1996_4_11,1996,04:11:40,20260323,28.640411376953125,77.24097442626953,0.0,1774220868,2026-03-22T23:08:08.590913
DL51GD8570,2287_04_05,2287,04:10:38,20260323,28.586383819580078,76.99495697021484,0.0,1774220868,2026-03-22T23:08:08.590913
DL1PD7723,2065_4_37,2065,04:37:16,20260323,28.6201114654541,77.30043029785156,0.0,1774220868,2026-03-22T23:08:08.590913
DL51EV1784,1811_4_34,1811,04:34:10,20260323,28.64443588256836,77.29841613769531,0.0,1774220868,2026-03-22T23:08:08.590913
DL51GD3231,1490_3_53,1490,03:53:08,20260323,28.682796478271484,77.0233383178711,0.0,1774220867,2026-03-22T23:08:08.590913
DL51EV1678,2065_4_37,2065,04:37:16,20260323,28.5284481048584,77.08646392822266,0.0,1774220867,2026-03-22T23:08:08.590913
DL51EV1827,1942_4_27,1942,04:27:59,20260323,28.690332412719727,77.15371704101562,0.0,1774220866,2026-03-22T23:08:08.590913
DL51EV3150,1616_4_29,1616,04:29:01,20260323,28.695486068725586,77.15582275390625,0.0,1774220866,2026-03-22T23:08:08.590913
DL51EV8835,1899_02_40,1899,03:52:07,20260323,28.669458389282227,77.22811889648438,0.0,1774220866,2026-03-22T23:08:08.590913
DL51GD9686,2379_4_6,2379,04:06:31,20260323,28.7469425201416,77.09373474121094,0.0,1774220866,2026-03-22T23:08:08.590913
DL51GD9010,1295_4_13,1295,04:13:43,20260323,28.559846878051758,77.12797546386719,0.0,1774220865,2026-03-22T23:08:08.590913
DL51EV1708,2050_04_30,2050,04:29:01,20260323,28.63142967224121,77.30232238769531,0.0,1774220865,2026-03-22T23:08:08.590913
DL51EV1766,2530_4_29,2530,04:29:01,20260323,28.690662384033203,77.32878112792969,0.0,1774220865,2026-03-22T23:08:08.590913
DL51GD3111,2734_4_27,2734,04:27:59,20260323,28.590208053588867,77.25850677490234,0.0,1774220865,2026-03-22T23:08:08.590913
DL51GD3348,1583_4_36,1583,04:36:14,20260323,28.661540985107422,77.23979949951172,0.0,1774220864,2026-03-22T23:08:08.590913
DL1PD8120,2435_4_18,2435,04:18:52,20260323,28.7137508392334,76.9721450805664,0.0,1774220863,2026-03-22T23:08:08.590913
DL51EV1725,2694_22_00,2694,22:11:52,20260322,28.666452407836914,77.2834243774414,0.0,1774220853,2026-03-22T23:08:08.590913
DL51GD2254,1488_04_10,1488,04:22:59,20260323,28.657970428466797,77.23675537109375,0.0,1774220836,2026-03-22T23:08:08.590913
DL1PD8243,2373_04_45,2373,04:34:10,20260323,28.652517318725586,77.08850860595703,0.0,1774220835,2026-03-22T23:08:08.590913
DL1PD7589,1719_4_16,1719,04:16:48,20260323,28.65758514404297,77.18331146240234,0.0,1774220801,2026-03-22T23:08:08.590913
DL51EV3503,2395_4_5,2395,04:05:29,20260323,28.66835594177246,77.2280044555664,0.0,1774220755,2026-03-22T23:08:08.590913
DL51EV1047,2549_4_10,2549,04:10:38,20260323,28.6685791015625,77.23136138916016,0.0,1774220708,2026-03-22T23:08:08.590913
DL51GD9685,1484_3_54,1484,03:54:10,20260323,28.627559661865234,77.24006652832031,0.0,1774220696,2026-03-22T23:08:08.590913
DL51EV2524,2206_04_30,2206,04:32:06,20260323,28.635635375976562,77.30724334716797,0.0,1774220673,2026-03-22T23:08:08.590913
DL51GD9605,2232_4_16,2232,04:16:48,20260323,28.54075813293457,77.23629760742188,0.0,1774220670,2026-03-22T23:08:08.590913
DL51EV8959,1900_04_10,1900,04:17:50,20260323,28.65068817138672,77.23851013183594,0.0,1774220629,2026-03-22T23:08:08.590913
DL1PD6948,2530_4_6,2530,04:06:31,20260323,28.688268661499023,77.32139587402344,0.0,1774220477,2026-03-22T23:08:08.590913
DL51GD8784,2206_3_33,2206,03:33:05,20260323,28.635120391845703,77.12953186035156,0.0,1774220467,2026-03-22T23:08:08.590913
DL51GD8688,2549_4_3,2549,04:03:26,20260323,28.730274200439453,77.1217269897461,0.0,1774220406,2026-03-22T23:08:08.590913
DL51EV3116,2066_3_33,2066,03:33:05,20260323,28.522897720336914,77.08290100097656,0.0,1774220399,2026-03-22T23:08:08.590913
DL51GD3294,1463_3_43,1463,03:43:22,20260323,28.668548583984375,77.22921752929688,0.0,1774220279,2026-03-22T23:08:08.590913
DL51EV3504,2395_3_56,2395,03:56:14,20260323,28.694578170776367,77.15499114990234,0.0,1774220273,2026-03-22T23:08:08.590913
DL1PD4212,241_4_10,241,04:10:38,20260323,28.71436882019043,77.00334167480469,0.0,1774220866,2026-03-22T23:08:08.590913
DL1PD5332,171_4_36,171,04:36:14,20260323,28.80260467529297,77.04563903808594,0.0,1774220866,2026-03-22T23:08:08.590913
DL1PD5606,1150_4_35,1150,04:35:12,20260323,28.797914505004883,77.03485870361328,0.0,1774220867,2026-03-22T23:08:08.590913
DL1PD5131,81_4_17,81,04:17:50,20260323,28.80293846130371,76.99727630615234,0.0,1774220867,2026-03-22T23:08:08.590913
DL1PD4501,2492_4_24,2492,04:24:01,20260323,28.68234634399414,77.04331970214844,0.0,1774220868,2026-03-22T23:08:08.590913
DL1PD4884,884_4_7,884,04:07:33,20260323,28.602161407470703,76.92574310302734,0.0,1774220869,2026-03-22T23:08:08.590913
DL1PD5790,1198_4_7,1198,04:07:33,20260323,28.6556339263916,76.98566436767578,0.0,1774220870,2026-03-22T23:08:08.590913
DL1PD4188,842_4_35,842,04:35:12,20260323,28.554162979125977,77.05252075195312,0.0,1774220871,2026-03-22T23:08:08.590913
DL1PD6050,641_4_18,641,04:18:52,20260323,28.534400939941406,76.91402435302734,0.0,1774220872,2026-03-22T23:08:08.590913
DL1PD4433,241_4_35,241,04:35:12,20260323,28.698240280151367,77.03441619873047,0.0,1774220875,2026-03-22T23:08:08.590913
DL1PD5124,900_4_21,900,04:21:57,20260323,28.629898071289062,76.96591186523438,0.0,1774220875,2026-03-22T23:08:08.590913
DL1PD4203,789_4_37,789,04:37:16,20260323,28.554058074951172,77.0523681640625,0.0,1774220876,2026-03-22T23:08:08.590913
DL1PD5306,1861_4_29,1861,04:29:01,20260323,28.5537166595459,77.05266571044922,0.0,1774220877,2026-03-22T23:08:08.590913
DL51GD2546,1488_03_20,1488,03:35:08,20260323,28.714067459106445,77.07733154296875,0.0,1774220992,2026-03-22T23:10:08.738091
DL51EV8675,1566_4_12,1566,04:12:41,20260323,28.804115295410156,77.14524841308594,0.0,1774220992,2026-03-22T23:10:08.738091
DL1PD6922,355_4_8,355,04:08:34,20260323,28.72106170654297,77.14049530029297,0.0,1774220992,2026-03-22T23:10:08.738091
DL51EV0870,1665_19_35,1665,20:02:03,20260322,28.746368408203125,77.19818878173828,0.0,1774220991,2026-03-22T23:10:08.738091
DL51EV9689,1995_4_12,1995,04:12:41,20260323,28.627328872680664,77.2412109375,0.0,1774220991,2026-03-22T23:10:08.738091
DL1PD7199,1776_4_37,1776,04:37:15,20260323,28.630491256713867,77.24687957763672,0.0,1774220991,2026-03-22T23:10:08.738091
DL1PD8194,2544_4_24,2544,04:24:54,20260323,28.654094696044922,77.03695678710938,0.0,1774220991,2026-03-22T23:10:08.738091
DL51EV9650,1914_03_49,1914,03:56:14,20260323,28.537927627563477,77.26689147949219,0.0,1774220991,2026-03-22T23:10:08.738091
DL51GD9006,2229_4_7,2229,04:07:33,20260323,28.567222595214844,77.12826538085938,0.0,1774220991,2026-03-22T23:10:08.738091
DL1PD6979,1483_3_45,1483,03:45:26,20260323,28.641822814941406,77.22370910644531,0.0,1774220991,2026-03-22T23:10:08.738091
DL1PD6784,1900_04_55,1900,04:31:04,20260323,28.555206298828125,77.27152252197266,0.0,1774220991,2026-03-22T23:10:08.738091
DL51EV1459,1628_4_38,1628,04:38:17,20260323,28.6452579498291,77.31475067138672,0.0,1774220991,2026-03-22T23:10:08.738091
DL51EV4118,1598_4_32,1598,04:32:06,20260323,28.74757957458496,77.15103149414062,0.0,1774220991,2026-03-22T23:10:08.738091
DL51GD2504,72_4_20,72,04:20:55,20260323,28.800861358642578,76.96184539794922,0.0,1774220990,2026-03-22T23:10:08.738091
DL1PD8107,3029_4_34,3029,04:34:10,20260323,28.675840377807617,76.99876403808594,0.0,1774220990,2026-03-22T23:10:08.738091
DL1PD8150,2432_4_32,2432,04:32:06,20260323,28.67655372619629,77.11852264404297,0.0,1774220990,2026-03-22T23:10:08.738091
DL51EV0859,1484_02_55,1484,03:33:05,20260323,28.625526428222656,77.06559753417969,0.0,1774220990,2026-03-22T23:10:08.738091
DL1PD6939,1708_03_00,1708,04:34:10,20260323,28.703657150268555,77.2593002319336,0.0,1774220990,2026-03-22T23:10:08.738091
DL51EV9727,1913_02_54,1913,04:09:36,20260323,28.64752960205078,77.24005126953125,0.0,1774220990,2026-03-22T23:10:08.738091
DL1PD7228,2530_4_36,2530,04:36:14,20260323,28.656715393066406,77.31970977783203,0.0,1774220990,2026-03-22T23:10:08.738091
DL51GD2790,949_4_19,949,04:19:54,20260323,28.61083984375,76.9731674194336,0.0,1774220989,2026-03-22T23:10:08.738091
DL1PD7723,2065_4_37,2065,04:37:16,20260323,28.620147705078125,77.30042266845703,0.0,1774220989,2026-03-22T23:10:08.738091
DL1PD8760,2987_4_34,2987,04:34:10,20260323,28.561922073364258,77.07270050048828,0.0,1774220989,2026-03-22T23:10:08.738091
DL51GD8570,2287_04_05,2287,04:10:38,20260323,28.578800201416016,76.98832702636719,0.0,1774220989,2026-03-22T23:10:08.738091
DL51GD2068,945_4_30,945,04:30:03,20260323,28.60314178466797,76.92766571044922,0.0,1774220989,2026-03-22T23:10:08.738091
DL1PD6775,1933_4_16,1933,04:16:48,20260323,28.509069442749023,77.26582336425781,0.0,1774220989,2026-03-22T23:10:08.738091
DL51EV9669,1996_4_11,1996,04:11:40,20260323,28.632171630859375,77.2408447265625,0.0,1774220989,2026-03-22T23:10:08.738091
DL51EV1784,1811_4_34,1811,04:34:10,20260323,28.65181541442871,77.2928237915039,0.0,1774220989,2026-03-22T23:10:08.738091
DL51GD2584,2394_4_24,2394,04:24:01,20260323,28.716270446777344,77.0735092163086,0.0,1774220989,2026-03-22T23:10:08.738091
DL1PD8243,2373_04_45,2373,04:34:10,20260323,28.652624130249023,77.08833312988281,0.0,1774220989,2026-03-22T23:10:08.738091
DL51GD3231,1490_3_53,1490,03:53:08,20260323,28.68361473083496,77.01203918457031,0.0,1774220988,2026-03-22T23:10:08.738091
DL51EV1678,2065_4_37,2065,04:37:16,20260323,28.534175872802734,77.09015655517578,0.0,1774220988,2026-03-22T23:10:08.738091
DL51GD9045,1295_4_20,1295,04:20:56,20260323,28.5629825592041,77.12153625488281,0.0,1774220988,2026-03-22T23:10:08.738091
DL1PD8070,2544_4_38,2544,04:38:17,20260323,28.673870086669922,77.06058502197266,0.0,1774220988,2026-03-22T23:10:08.738091
DL51GD8538,2383_4_36,2383,04:36:14,20260323,28.61859130859375,77.1108169555664,0.0,1774220987,2026-03-22T23:10:08.738091
DL51EV8835,1899_02_40,1899,03:52:07,20260323,28.66830062866211,77.22820281982422,0.0,1774220987,2026-03-22T23:10:08.738091
DL51EV3150,1616_4_29,1616,04:29:01,20260323,28.69538116455078,77.1558837890625,0.0,1774220987,2026-03-22T23:10:08.738091
DL51EV2585,1616_4_38,1616,04:38:17,20260323,28.682659149169922,77.14667510986328,0.0,1774220987,2026-03-22T23:10:08.738091
